1.049999999999999432e+02,1.049907999999999788e+02,4.280840000000000102e-07,1.751582406698377132e+09,1.751582407450426102e+09,1.753117540000000094e-06,1.751582406699149847e+09,1.751582406951938629e+09,1.049907999999999788e+02,4.237440000000000124e-07,1.751582617468354702e+09,1.751582618220143318e+09,1.746992780000000028e-06,1.751582617468882799e+09,1.751582617739134550e+09,1.049963000000000193e+02,4.215739999999999870e-07,1.751582829337134600e+09,1.751582830088247299e+09,1.742553880000000042e-06,1.751582829338140249e+09,1.751582829592126369e+09,1.049907999999999788e+02,4.229920000000000067e-07,1.751583042408119202e+09,1.751583043160103321e+09,1.750842560000000048e-06,1.751583042408762932e+09,1.751583042682421446e+09,1.049854000000000269e+02,4.248289999999999986e-07,1.751583256504367352e+09,1.751583257256707430e+09,1.750113599999999976e-06,1.751583256504987240e+09,1.751583256776382923e+09,1.049854000000000269e+02,4.259139999999999848e-07,1.751583471592891216e+09,1.751583472344374895e+09,1.749906910000000045e-06,1.751583471593524218e+09,1.751583471846638680e+09,1.049854000000000269e+02,4.255799999999999767e-07,1.751583687914337873e+09,1.751583688665703535e+09,1.741527630000000036e-06,1.751583687915416002e+09,1.751583688169930220e+09
1.050999999999999375e+02,1.050896999999999935e+02,3.978110000000000144e-07,1.751582407758906364e+09,1.751582408578894854e+09,1.755275319999999996e-06,1.751582407759864569e+09,1.751582408013648748e+09,1.050842000000000098e+02,3.962670000000000106e-07,1.751582618523590803e+09,1.751582619346222162e+09,1.748309729999999990e-06,1.751582618524493933e+09,1.751582618789415359e+09,1.050842000000000098e+02,3.951070000000000188e-07,1.751582830425073862e+09,1.751582831213147640e+09,1.742641419999999956e-06,1.751582830426029205e+09,1.751582830686477423e+09,1.050842000000000098e+02,3.957159999999999946e-07,1.751583043479751825e+09,1.751583044295480251e+09,1.750939760000000063e-06,1.751583043480669975e+09,1.751583043733772039e+09,1.050842000000000098e+02,3.953160000000000175e-07,1.751583257575923681e+09,1.751583258399767399e+09,1.749301869999999928e-06,1.751583257577063084e+09,1.751583257830240011e+09,1.050896999999999935e+02,3.965840000000000260e-07,1.751583472778708220e+09,1.751583473530601501e+09,1.752067990000000059e-06,1.751583472779396534e+09,1.751583473032741070e+09,1.050842000000000098e+02,3.965930000000000097e-07,1.751583689243241549e+09,1.751583689995300293e+09,1.742664380000000022e-06,1.751583689243727207e+09,1.751583689516203880e+09
1.051999999999999318e+02,1.051940999999999917e+02,3.700900000000000006e-07,1.751582408878549814e+09,1.751582409629860878e+09,1.749435909999999961e-06,1.751582408879332066e+09,1.751582409144706726e+09,1.051940999999999917e+02,3.685209999999999950e-07,1.751582619645452499e+09,1.751582620396275282e+09,1.751075729999999897e-06,1.751582619646132231e+09,1.751582619900214434e+09,1.051886000000000081e+02,3.684959999999999931e-07,1.751582831530062199e+09,1.751582832282842159e+09,1.743114130000000102e-06,1.751582831531592846e+09,1.751582831785741091e+09,1.051886000000000081e+02,3.680449999999999846e-07,1.751583044792526245e+09,1.751583045544064760e+09,1.745259739999999903e-06,1.751583044793246031e+09,1.751583045046590567e+09,1.051940999999999917e+02,3.677609999999999802e-07,1.751583258761211872e+09,1.751583259512649536e+09,1.749241049999999956e-06,1.751583258762161970e+09,1.751583259029790640e+09,1.051886000000000081e+02,3.705740000000000200e-07,1.751583473899202347e+09,1.751583474650500774e+09,1.750840060000000085e-06,1.751583473899820566e+09,1.751583474172912121e+09,1.051886000000000081e+02,3.691629999999999818e-07,1.751583690443943739e+09,1.751583691195949316e+09,1.743482930000000033e-06,1.751583690444737673e+09,1.751583690718822718e+09
1.052999999999999261e+02,1.052930000000000064e+02,3.435619999999999896e-07,1.751582410035115242e+09,1.751582410787358284e+09,1.750331310000000071e-06,1.751582410035789251e+09,1.751582410296853304e+09,1.052875000000000227e+02,3.455489999999999928e-07,1.751582620702609062e+09,1.751582621454104662e+09,1.753018300000000090e-06,1.751582620703209400e+09,1.751582620956644535e+09,1.052930000000000064e+02,3.429189999999999752e-07,1.751582832602618217e+09,1.751582833354673386e+09,1.745309079999999948e-06,1.751582832603477716e+09,1.751582832856757641e+09,1.052875000000000227e+02,3.434449999999999893e-07,1.751583045930488110e+09,1.751583046682148457e+09,1.748586670000000007e-06,1.751583045931467772e+09,1.751583046185000896e+09,1.052875000000000227e+02,3.434789999999999749e-07,1.751583259850214720e+09,1.751583260601015568e+09,1.745557260000000035e-06,1.751583259851164103e+09,1.751583260125286341e+09,1.052875000000000227e+02,3.454739999999999872e-07,1.751583475005491018e+09,1.751583475757126570e+09,1.750444989999999939e-06,1.751583475006227493e+09,1.751583475275296688e+09,1.052875000000000227e+02,3.439629999999999944e-07,1.751583691564764500e+09,1.751583692316486835e+09,1.738244690000000052e-06,1.751583691566273689e+09,1.751583691819251776e+09
1.053999999999999204e+02,1.053917999999999893e+02,3.201560000000000248e-07,1.751582411088385582e+09,1.751582411840451241e+09,1.751898479999999897e-06,1.751582411089112520e+09,1.751582411344222546e+09,1.053917999999999893e+02,3.203479999999999778e-07,1.751582621758909941e+09,1.751582622510414839e+09,1.752353680000000053e-06,1.751582621759518385e+09,1.751582622013504744e+09,1.053863999999999805e+02,3.202650000000000160e-07,1.751582833691565990e+09,1.751582834443133116e+09,1.745008149999999940e-06,1.751582833692385435e+09,1.751582833945588827e+09,1.053972999999999729e+02,3.187040000000000194e-07,1.751583046987347603e+09,1.751583047738550901e+09,1.746409680000000089e-06,1.751583046988106489e+09,1.751583047242209196e+09,1.053863999999999805e+02,3.199310000000000079e-07,1.751583260923810244e+09,1.751583261675688744e+09,1.746590899999999954e-06,1.751583260924496412e+09,1.751583261179056644e+09,1.053863999999999805e+02,3.220089999999999819e-07,1.751583476109298944e+09,1.751583476860183716e+09,1.751076979999999984e-06,1.751583476110008478e+09,1.751583476372117281e+09,1.053917999999999893e+02,3.197300000000000182e-07,1.751583692637386560e+09,1.751583693389327526e+09,1.740649169999999966e-06,1.751583692638706207e+09,1.751583692892537832e+09
1.054999999999999147e+02,1.054907000000000039e+02,2.982779999999999926e-07,1.751582412144720554e+09,1.751582412895640612e+09,1.752665980000000013e-06,1.751582412145392418e+09,1.751582412399240494e+09,1.054907000000000039e+02,2.987529999999999753e-07,1.751582622830415726e+09,1.751582623582087994e+09,1.749423519999999909e-06,1.751582622830874920e+09,1.751582623091351271e+09,1.054796999999999798e+02,2.988620000000000195e-07,1.751582834751547575e+09,1.751582835503772259e+09,1.743938579999999915e-06,1.751582834752247095e+09,1.751582835005957842e+09,1.054796999999999798e+02,2.984030000000000020e-07,1.751583048093124151e+09,1.751583048844485998e+09,1.749383270000000015e-06,1.751583048093583584e+09,1.751583048347480297e+09,1.054796999999999798e+02,2.994050000000000264e-07,1.751583262107932329e+09,1.751583262859109402e+09,1.749676469999999935e-06,1.751583262108629465e+09,1.751583262379051924e+09,1.054907000000000039e+02,2.978099999999999913e-07,1.751583477182039499e+09,1.751583477933535337e+09,1.750463070000000091e-06,1.751583477182827473e+09,1.751583477436897993e+09,1.054852000000000203e+02,2.976020000000000201e-07,1.751583693871672153e+09,1.751583694623047352e+09,1.739646559999999952e-06,1.751583693872565031e+09,1.751583694126486063e+09
1.055999999999999091e+02,1.055896000000000186e+02,2.765409999999999879e-07,1.751582413201955557e+09,1.751582413954371929e+09,1.749787770000000064e-06,1.751582413202706575e+09,1.751582413456875086e+09,1.055841000000000349e+02,2.772840000000000099e-07,1.751582623920068502e+09,1.751582624672113180e+09,1.750063459999999993e-06,1.751582623920645475e+09,1.751582624188808441e+09,1.055896000000000186e+02,2.762660000000000202e-07,1.751582835805702925e+09,1.751582836557783842e+09,1.747697749999999898e-06,1.751582835806685448e+09,1.751582836061381102e+09,1.055785999999999945e+02,2.768419999999999851e-07,1.751583049245448589e+09,1.751583049996388674e+09,1.748318599999999978e-06,1.751583049246041536e+09,1.751583049499799252e+09,1.055841000000000349e+02,2.759820000000000158e-07,1.751583263308147907e+09,1.751583264059061289e+09,1.743617759999999966e-06,1.751583263309258699e+09,1.751583263578075886e+09,1.055896000000000186e+02,2.783859999999999889e-07,1.751583478447039127e+09,1.751583479198322058e+09,1.755039189999999998e-06,1.751583478447644711e+09,1.751583478721414566e+09,1.055896000000000186e+02,2.754140000000000070e-07,1.751583695072835445e+09,1.751583695824657202e+09,1.739209890000000098e-06,1.751583695073673248e+09,1.751583695327553988e+09
1.056999999999999034e+02,1.056940000000000168e+02,2.547380000000000143e-07,1.751582414259280682e+09,1.751582415010933161e+09,1.748834169999999956e-06,1.751582414260046005e+09,1.751582414513813257e+09,1.056884999999999764e+02,2.565239999999999748e-07,1.751582625008331537e+09,1.751582625760052681e+09,1.756906499999999930e-06,1.751582625009301424e+09,1.751582625263320208e+09,1.056940000000000168e+02,2.540699999999999980e-07,1.751582836862192392e+09,1.751582837613841057e+09,1.746657290000000014e-06,1.751582836863016129e+09,1.751582837133020401e+09,1.056940000000000168e+02,2.536030000000000243e-07,1.751583050349360228e+09,1.751583051101133108e+09,1.748805290000000015e-06,1.751583050350368500e+09,1.751583050604115725e+09,1.056940000000000168e+02,2.552719999999999845e-07,1.751583264381166220e+09,1.751583265132632256e+09,1.752914270000000075e-06,1.751583264381807327e+09,1.751583264635000467e+09,1.056940000000000168e+02,2.559900000000000046e-07,1.751583479536451101e+09,1.751583480288134813e+09,1.753566490000000024e-06,1.751583479537381172e+09,1.751583479790465832e+09,1.056884999999999764e+02,2.550129999999999820e-07,1.751583696369362116e+09,1.751583697120471001e+09,1.739186019999999907e-06,1.751583696370583296e+09,1.751583696624516726e+09
1.057999999999998977e+02,1.057819000000000074e+02,2.376509999999999884e-07,1.751582415315806150e+09,1.751582416067344904e+09,1.751103809999999901e-06,1.751582415317209959e+09,1.751582415593185186e+09,1.057873999999999910e+02,2.367330000000000063e-07,1.751582626065302849e+09,1.751582626817062855e+09,1.757632840000000028e-06,1.751582626066035748e+09,1.751582626339459896e+09,1.057927999999999997e+02,2.352890000000000100e-07,1.751582837982766151e+09,1.751582838734690666e+09,1.742576729999999921e-06,1.751582837983467817e+09,1.751582838236462831e+09,1.057873999999999910e+02,2.349300000000000000e-07,1.751583051440684795e+09,1.751583052191407681e+09,1.749234909999999918e-06,1.751583051441102028e+09,1.751583051694866896e+09,1.057819000000000074e+02,2.365410000000000003e-07,1.751583265453939199e+09,1.751583266205019474e+09,1.754304209999999898e-06,1.751583265454648256e+09,1.751583265724891186e+09,1.057873999999999910e+02,2.364659999999999947e-07,1.751583480704604387e+09,1.751583481457111597e+09,1.751725680000000082e-06,1.751583480706167459e+09,1.751583480972740173e+09,1.057873999999999910e+02,2.359150000000000052e-07,1.751583697490047455e+09,1.751583698242265463e+09,1.740689410000000035e-06,1.751583697490837812e+09,1.751583697767104864e+09
1.058999999999998920e+02,1.058917000000000144e+02,2.176919999999999882e-07,1.751582416372704983e+09,1.751582417123930216e+09,1.749224339999999904e-06,1.751582416373461723e+09,1.751582416644863129e+09,1.058917000000000144e+02,2.170249999999999995e-07,1.751582627137358189e+09,1.751582627889019251e+09,1.748663289999999907e-06,1.751582627137924671e+09,1.751582627391127586e+09,1.058806999999999903e+02,2.174339999999999868e-07,1.751582839120009184e+09,1.751582839871304750e+09,1.742579460000000083e-06,1.751582839120876312e+09,1.751582839383939743e+09,1.058862000000000307e+02,2.161900000000000056e-07,1.751583052661024809e+09,1.751583053413099766e+09,1.752879940000000057e-06,1.751583052661902905e+09,1.751583052930235386e+09,1.058917000000000144e+02,2.154720000000000120e-07,1.751583266575211525e+09,1.751583267326935768e+09,1.751814350000000071e-06,1.751583266576288700e+09,1.751583266830251694e+09,1.058862000000000307e+02,2.175000000000000087e-07,1.751583481808563232e+09,1.751583482560042143e+09,1.748682729999999910e-06,1.751583481809119701e+09,1.751583482074464798e+09,1.058862000000000307e+02,2.166570000000000057e-07,1.751583698579508543e+09,1.751583699330590725e+09,1.743050569999999931e-06,1.751583698580262184e+09,1.751583698834439993e+09
1.059999999999998863e+02,1.059905999999999722e+02,2.000459999999999902e-07,1.751582417429127693e+09,1.751582418181294680e+09,1.748477870000000053e-06,1.751582417430031538e+09,1.751582417698063135e+09,1.059850999999999885e+02,1.998960000000000054e-07,1.751582628195407391e+09,1.751582628947040558e+09,1.747453440000000085e-06,1.751582628196110249e+09,1.751582628449939013e+09,1.059905999999999722e+02,1.989860000000000058e-07,1.751582840193452120e+09,1.751582840944939852e+09,1.739295040000000024e-06,1.751582840194461107e+09,1.751582840448571444e+09,1.059850999999999885e+02,1.990110000000000077e-07,1.751583053742476225e+09,1.751583054493583441e+09,1.748226620000000052e-06,1.751583053742921114e+09,1.751583053996912241e+09,1.059905999999999722e+02,1.978509999999999894e-07,1.751583267648861647e+09,1.751583268400600672e+09,1.748607019999999923e-06,1.751583267649919510e+09,1.751583267926892519e+09,1.059850999999999885e+02,1.997039999999999994e-07,1.751583482898667812e+09,1.751583483650557518e+09,1.747442870000000070e-06,1.751583482899433374e+09,1.751583483171904564e+09,1.059905999999999722e+02,1.991700000000000027e-07,1.751583699666930676e+09,1.751583700419284582e+09,1.739150659999999965e-06,1.751583699667799473e+09,1.751583699921729803e+09
1.060999999999998806e+02,1.060894999999999868e+02,1.835770000000000033e-07,1.751582418485845566e+09,1.751582419237702131e+09,1.754110829999999969e-06,1.751582418486533403e+09,1.751582418742071152e+09,1.060840000000000032e+02,1.838519999999999975e-07,1.751582629315536022e+09,1.751582630068091869e+09,1.750636560000000079e-06,1.751582629316658497e+09,1.751582629591316938e+09,1.060840000000000032e+02,1.829669999999999998e-07,1.751582841249789715e+09,1.751582842001030445e+09,1.738266750000000030e-06,1.751582841250678539e+09,1.751582841504565954e+09,1.060840000000000032e+02,1.825669999999999962e-07,1.751583054801436901e+09,1.751583055553111792e+09,1.749304830000000078e-06,1.751583054802147150e+09,1.751583055056193829e+09,1.060894999999999868e+02,1.816989999999999914e-07,1.751583268725314379e+09,1.751583269476838350e+09,1.748609179999999923e-06,1.751583268726118803e+09,1.751583268979468584e+09,1.060785000000000196e+02,1.845029999999999945e-07,1.751583484019329786e+09,1.751583484770463228e+09,1.746895689999999988e-06,1.751583484019896746e+09,1.751583484275112152e+09,1.060894999999999868e+02,1.821659999999999915e-07,1.751583700740174770e+09,1.751583701492121935e+09,1.742499190000000072e-06,1.751583700740924358e+09,1.751583701019203901e+09
1.061999999999998749e+02,1.061938000000000102e+02,1.676919999999999904e-07,1.751582419543387413e+09,1.751582420294515371e+09,1.754663570000000103e-06,1.751582419544331789e+09,1.751582419797836065e+09,1.061884000000000015e+02,1.674000000000000034e-07,1.751582630388133049e+09,1.751582631139412165e+09,1.749716380000000077e-06,1.751582630388998985e+09,1.751582630643261671e+09,1.061884000000000015e+02,1.669659999999999878e-07,1.751582842355452299e+09,1.751582843107134819e+09,1.743053990000000055e-06,1.751582842355888844e+09,1.751582842609795809e+09,1.061829000000000178e+02,1.662810000000000051e-07,1.751583055985649347e+09,1.751583056737526178e+09,1.748390789999999902e-06,1.751583055986637592e+09,1.751583056240419865e+09,1.061938000000000102e+02,1.652540000000000053e-07,1.751583269793772697e+09,1.751583270545597553e+09,1.743745659999999960e-06,1.751583269794848919e+09,1.751583270048198462e+09,1.061884000000000015e+02,1.667649999999999981e-07,1.751583485156116962e+09,1.751583485907259464e+09,1.747915120000000030e-06,1.751583485156823397e+09,1.751583485423281670e+09,1.061938000000000102e+02,1.666149999999999868e-07,1.751583701828932524e+09,1.751583702580639839e+09,1.741642110000000054e-06,1.751583701829999208e+09,1.751583702083764076e+09
